,GEMEENTENAAM,GESLACHT,LEEFTIJDSKLASSE,KOSTEN_FARMACIE per AANTAL_VERZEKERDEJAREN,AANTAL_VERZEKERDEJAREN
7106,SCHERPENZEEL,M,90+,"1017,7282016348775","14,68"
7107,SCHIEDAM,M,90+,"802,252364864865","148,0"
7108,SCHINNEN,M,90+,"1589,822447685479","15,77"
7109,SCHOUWEN-DUIVELAND,M,90+,"944,7063735040355","107,79"
7110,SINT ANTHONIS,M,90+,"1523,3461174242423","21,12"
7111,SINT-MICHIELSGESTEL,M,90+,"1444,4386453259106","43,11"
7112,SITTARD-GELEEN,M,90+,"1220,039042730099","138,31"
7113,SLIEDRECHT,M,90+,"1198,8167667333778","44,97"
7114,SLUIS,M,90+,"1037,7663934426228","87,84"
7115,SMALLINGERLAND,M,90+,"913,6534708361055","90,18"
7116,SOEST,M,90+,"757,7214748380667","80,28"
7117,SOMEREN,M,90+,"2245,0963222416813","17,13"
7118,SON EN BREUGEL,M,90+,"1202,7142857142858","29,33"
7119,STADSKANAAL,M,90+,"930,1134065934066","68,25"
7120,STAPHORST,M,90+,"755,1953653041519","31,07"
7121,STEDE BROEC,M,90+,"861,682563338301","40,26"
7122,STEENBERGEN,M,90+,"1068,319474835886","45,7"
7123,STEENWIJKERLAND,M,90+,"830,3022867798607","101,89"
7124,STEIN,M,90+,"1457,0368874528808","37,14"
7125,STICHTSE VECHT,M,90+,"814,8164569602557","100,14"
7126,STRIJEN,M,90+,"2034,692535545024","16,88"
7127,SUDWEST-FRYSLAN,M,90+,"928,3730928368244","154,68"
7128,TEN BOER,M,90+,"1018,8666180758017","13,72"
7129,TERNEUZEN,M,90+,"892,5185683743764","126,29"
7130,TEXEL,M,90+,"1167,3669467787113","32,13"
7131,TEYLINGEN,M,90+,"908,9708906589428","69,05"
7132,THOLEN,M,90+,"1019,4362416107383","59,6"
7133,TIEL,M,90+,"882,9346741753822","62,15"
7134,TILBURG,M,90+,"987,6144167546067","246,38"
7135,TUBBERGEN,M,90+,"914,3469879518071","16,6"
7136,TWENTERAND,M,90+,"1286,7533606078316","34,22"
7137,TYNAARLO,M,90+,"969,9356758612796","87,37"
7138,TYTSJERKSTERADIEL,M,90+,"823,6507211195202","70,03"
7139,UDEN,M,90+,"1140,292027912878","47,29"
7140,UITGEEST,M,90+,"1076,5023696682465","14,77"
7141,UITHOORN,M,90+,"685,5320512820514","42,12"
7142,UTRECHT,M,90+,"865,3327658861944","358,33"
7143,UTRECHTSE HEUVELRUG,M,90+,"777,7621745582086","148,26"
7144,VAALS,M,90+,"941,9801762114538","27,24"
7145,VALKENBURG AAN DE GEUL,M,90+,"988,294159208667","42,46"
7146,VALKENSWAARD,M,90+,"774,4964917204603","35,63"
7147,VEENDAM,M,90+,"986,723880597015","65,66"
7148,VEENENDAAL,M,90+,"1072,3429430097951","89,84"
7149,VEERE,M,90+,"1070,6264693679989","72,31"
7150,VELDHOVEN,M,90+,"991,7021621621623","37,0"
7151,VELSEN,M,90+,"866,9586584531144","146,1"
7152,VENLO,M,90+,"1227,0173986249474","142,54"
7153,VENRAY,M,90+,"766,2785992217899","38,55"
7154,VIANEN,M,90+,"920,4424700133274","22,51"
7155,VLAARDINGEN,M,90+,"813,1067693124503","188,35"
7156,VLISSINGEN,M,90+,"864,1295486354094","114,32"
7157,VOERENDAAL,M,90+,"1194,5226209048362","12,82"
7158,VOORSCHOTEN,M,90+,"1029,5250196078432","63,75"
7159,VOORST,M,90+,"1024,3173095561153","51,59"
7160,VUGHT,M,90+,"858,1504744690466","44,26"
7161,WAADHOEKE,M,90+,"1049,997127757353","87,04"
7162,WAALRE,M,90+,"874,2323778195489","42,56"
7163,WAALWIJK,M,90+,"1101,9837237602678","65,74"
7164,WADDINXVEEN,M,90+,"1069,3476202997633","38,03"
7165,WAGENINGEN,M,90+,"947,7757467677218","67,29"
7166,WASSENAAR,M,90+,"943,3276321179844","97,64"
7167,WATERLAND,M,90+,"884,3786666666667","30,0"
7168,WEERT,M,90+,"966,1289813108712","75,98"
7169,WEESP,M,90+,"730,6536838688737","30,81"
7170,WERKENDAM,M,90+,"928,9870517928289","40,16"
7171,WEST MAAS EN WAAL,M,90+,"978,131313131313","20,79"
7172,WESTERVELD,M,90+,"772,4700485698867","55,59"
7173,WESTERVOORT,M,90+,"867,1898876404493","8,9"
7174,WESTERWOLDE,M,90+,"937,7183054556823","63,97"
7175,WESTLAND,M,90+,"1063,3865312369555","143,74"
7176,WESTSTELLINGWERF,M,90+,"1017,0690897184021","61,08"
7177,WESTVOORNE,M,90+,"980,5992449831115","50,33"
7178,WIERDEN,M,90+,"1599,6538176426984","26,98"
7179,WIJCHEN,M,90+,"1068,8874664464176","48,43"
7180,WIJDEMEREN,M,90+,"827,4271172638437","49,12"
7181,WIJK BIJ DUURSTEDE,M,90+,"736,348623853211","18,53"
7182,WINSUM,M,90+,"1309,0027100271002","22,14"
7183,WINTERSWIJK,M,90+,"810,3235433443866","63,33"
7184,WOENSDRECHT,M,90+,"1002,6818912095479","43,57"
7185,WOERDEN,M,90+,"1009,7226831421007","56,65"
7186,WORMERLAND,M,90+,"940,0121457489879","32,11"
7187,WOUDENBERG,M,90+,"921,2096774193548","19,84"
7188,WOUDRICHEM,M,90+,"1183,6499611499612","25,74"
7189,ZAANSTAD,M,90+,"1047,183219178082","274,48"
7190,ZALTBOMMEL,M,90+,"864,9213114754099","33,55"
7191,ZANDVOORT,M,90+,"706,1043956043956","70,98"
7192,ZEDERIK,M,90+,"1132,4345898004435","22,55"
7193,ZEEWOLDE,M,90+,"1209,1374243733794","11,57"
7194,ZEIST,M,90+,"1145,6720855744243","165,47"
7195,ZEVENAAR,M,90+,"669,3686597938145","48,5"
7196,ZOETERMEER,M,90+,"917,8745586322244","161,43"
7197,ZOETERWOUDE,M,90+,"1239,3540824575587","12,37"
7198,ZUIDHORN,M,90+,"1173,5730431142738","23,89"
7199,ZUIDPLAS,M,90+,"1144,6401957094467","53,14"
7200,ZUNDERT,M,90+,"960,1761186264308","38,44"
7201,ZUTPHEN,M,90+,"971,2174741426238","73,48"
7202,ZWARTEWATERLAND,M,90+,"1634,5761205564143","25,88"
7203,ZWIJNDRECHT,M,90+,"798,1492888341359","89,29"
7204,ZWOLLE,M,90+,"1052,1478751583554","173,66"
7205,AA EN HUNZE,V, 0 t/m  4 jaar,"41,21713553963744","499,78"
7206,AALBURG,V, 0 t/m  4 jaar,"93,86117101747834","310,67"
7207,AALSMEER,V, 0 t/m  4 jaar,"68,41441174208717","910,23"
7208,AALTEN,V, 0 t/m  4 jaar,"70,81932394633291","632,79"
7209,ACHTKARSPELEN,V, 0 t/m  4 jaar,"56,635539676076135","761,29"
7210,ALBLASSERDAM,V, 0 t/m  4 jaar,"52,89014738471279","568,58"
7211,ALBRANDSWAARD,V, 0 t/m  4 jaar,"105,02265249495854","659,53"
7212,ALKMAAR,V, 0 t/m  4 jaar,"99,40556259726924","2493,08"
7213,ALMELO,V, 0 t/m  4 jaar,"61,663428789040914","1864,39"
7214,ALMERE,V, 0 t/m  4 jaar,"122,60655473349705","5705,19"
7215,ALPHEN AAN DEN RIJN,V, 0 t/m  4 jaar,"85,78445314059248","2805,84"
7216,ALPHEN-CHAAM,V, 0 t/m  4 jaar,"72,74469960085014","192,91"
7217,AMELAND,V, 0 t/m  4 jaar,"51,985624534128426","93,91"
7218,AMERSFOORT,V, 0 t/m  4 jaar,"80,90620601938862","4575,88"
7219,AMSTELVEEN,V, 0 t/m  4 jaar,"56,6544266191325","1935,45"
7220,AMSTERDAM,V, 0 t/m  4 jaar,"74,72431243165936","21144,08"
7221,APELDOORN,V, 0 t/m  4 jaar,"69,33953983506734","3522,65"
7222,APPINGEDAM,V, 0 t/m  4 jaar,"48,03431730067944","260,51"
7223,ARNHEM,V, 0 t/m  4 jaar,"112,36669545331371","3948,59"
7224,ASSEN,V, 0 t/m  4 jaar,"93,31650515517151","1742,91"
7225,ASTEN,V, 0 t/m  4 jaar,"49,96092287924918","358,01"
7226,BAARLE-NASSAU,V, 0 t/m  4 jaar,"31,883319705641863","122,3"
7227,BAARN,V, 0 t/m  4 jaar,"71,40024923312883","521,6"
7228,BARENDRECHT,V, 0 t/m  4 jaar,"102,23222907368405","1315,21"
7229,BARNEVELD,V, 0 t/m  4 jaar,"55,63783049417487","1611,98"
7230,BEDUM,V, 0 t/m  4 jaar,"55,96263943018412","223,23"
7231,BEEK,V, 0 t/m  4 jaar,"50,98647670439589","303,92"
7232,BEEMSTER,V, 0 t/m  4 jaar,"52,38028962641573","177,47"
7233,BEESEL,V, 0 t/m  4 jaar,"77,54847624455802","264,15"
7234,BERG EN DAL,V, 0 t/m  4 jaar,"65,25995084317607","585,88"
7235,BERGEIJK,V, 0 t/m  4 jaar,"110,14352354089824","368,72"
7236,BERGEN LB,V, 0 t/m  4 jaar,"119,40807929680193","267,35"
7237,BERGEN NH,V, 0 t/m  4 jaar,"36,03958499257378","464,57"
7238,BERGEN OP ZOOM,V, 0 t/m  4 jaar,"142,47246618193523","1428,97"
7239,BERKELLAND,V, 0 t/m  4 jaar,"58,34545874837137","951,72"
7240,BERNHEZE,V, 0 t/m  4 jaar,"80,16571999884081","690,14"
7241,BEST,V, 0 t/m  4 jaar,"62,33467015493552","638,33"
7242,BEUNINGEN,V, 0 t/m  4 jaar,"67,49744737668865","509,28"
7243,BEVERWIJK,V, 0 t/m  4 jaar,"74,14025733045145","980,84"
7244,BINNENMAAS,V, 0 t/m  4 jaar,"58,98240699570179","674,7"
7245,BLADEL,V, 0 t/m  4 jaar,"60,726988564167726","393,5"
7246,BLARICUM,V, 0 t/m  4 jaar,"62,798790964047086","157,15"
7247,BLOEMENDAAL,V, 0 t/m  4 jaar,"51,68519722041694","400,06"
7248,BODEGRAVEN-REEUWIJK,V, 0 t/m  4 jaar,"78,12818822007117","803,74"
7249,BOEKEL,V, 0 t/m  4 jaar,"51,28346044889955","229,45"
7250,BORGER-ODOORN,V, 0 t/m  4 jaar,"67,87068817080869","522,69"
7251,BORNE,V, 0 t/m  4 jaar,"112,72665429808288","468,93"
7252,BORSELE,V, 0 t/m  4 jaar,"96,0558929900154","577,89"
7253,BOXMEER,V, 0 t/m  4 jaar,"47,122224186704386","565,6"
7254,BOXTEL,V, 0 t/m  4 jaar,"91,62272429337719","747,57"
7255,BREDA,V, 0 t/m  4 jaar,"67,13152900309413","4346,95"
7256,BRIELLE,V, 0 t/m  4 jaar,"46,83653598971723","311,2"
7257,BRONCKHORST,V, 0 t/m  4 jaar,"92,50259553188019","735,88"
7258,BRUMMEN,V, 0 t/m  4 jaar,"78,71798710856216","394,06"
7259,BRUNSSUM,V, 0 t/m  4 jaar,"52,38460285279849","552,44"
7260,BUNNIK,V, 0 t/m  4 jaar,"57,69090333170156","347,27"
7261,BUNSCHOTEN,V, 0 t/m  4 jaar,"135,21180705766022","647,24"
7262,BUREN,V, 0 t/m  4 jaar,"59,9201646645971","592,72"
7263,CAPELLE AAN DEN IJSSEL,V, 0 t/m  4 jaar,"104,7186340686585","1657,77"
7264,CASTRICUM,V, 0 t/m  4 jaar,"69,3237687297973","628,01"
7265,COEVORDEN,V, 0 t/m  4 jaar,"61,209777363456894","729,44"
7266,CRANENDONCK,V, 0 t/m  4 jaar,"74,32392866648922","450,84"
7267,CROMSTRIJEN,V, 0 t/m  4 jaar,"74,37639559590497","258,85"
7268,CUIJK,V, 0 t/m  4 jaar,"70,73221667854597","561,2"
7269,CULEMBORG,V, 0 t/m  4 jaar,"97,20439234307761","673,9"
7270,DALFSEN,V, 0 t/m  4 jaar,"122,25847718366423","617,54"
7271,DANTUMADIEL,V, 0 t/m  4 jaar,"60,33650937689051","462,84"
7272,DE BILT,V, 0 t/m  4 jaar,"78,86055856718279","898,37"
7273,DE FRYSKE MARREN,V, 0 t/m  4 jaar,"59,59422221508519","1245,46"
7274,DE MARNE,V, 0 t/m  4 jaar,"95,1885078858763","225,72"
7275,DE RONDE VENEN,V, 0 t/m  4 jaar,"63,50340549355674","938,19"
7276,DE WOLDEN,V, 0 t/m  4 jaar,"47,81194309832734","447,79"
7277,DELFT,V, 0 t/m  4 jaar,"78,69077744573521","1930,81"
7278,DELFZIJL,V, 0 t/m  4 jaar,"80,3133882718261","502,38"
7279,DEN HELDER,V, 0 t/m  4 jaar,"72,79624130324113","1178,6"
7280,DEURNE,V, 0 t/m  4 jaar,"70,61107343966508","678,38"
7281,DEVENTER,V, 0 t/m  4 jaar,"92,43656366859966","2583,22"
7282,DIEMEN,V, 0 t/m  4 jaar,"40,619596327547114","538,06"
7283,DINKELLAND,V, 0 t/m  4 jaar,"98,68593707498412","551,45"
7284,DOESBURG,V, 0 t/m  4 jaar,"208,5492534636596","223,03"
7285,DOETINCHEM,V, 0 t/m  4 jaar,"107,8778829216337","1220,55"
7286,DONGEN,V, 0 t/m  4 jaar,"83,1059286262471","521,2"
7287,DONGERADEEL,V, 0 t/m  4 jaar,"50,46203993556819","658,06"
7288,DORDRECHT,V, 0 t/m  4 jaar,"113,13177977839335","2888,0"
7289,DRECHTERLAND,V, 0 t/m  4 jaar,"68,59668126296381","433,9"
7290,DRIMMELEN,V, 0 t/m  4 jaar,"91,52690133468185","553,69"
7291,DRONTEN,V, 0 t/m  4 jaar,"61,26292224624243","976,03"
7292,DRUTEN,V, 0 t/m  4 jaar,"136,9479698458896","419,18"
7293,DUIVEN,V, 0 t/m  4 jaar,"103,05867346938777","568,4"
7294,ECHT-SUSTEREN,V, 0 t/m  4 jaar,"93,90734093468467","568,32"
7295,EDAM-VOLENDAM,V, 0 t/m  4 jaar,"109,67395961529697","877,56"
7296,EDE,V, 0 t/m  4 jaar,"65,64918764781018","2794,97"
7297,EEMNES,V, 0 t/m  4 jaar,"85,28644971502113","217,56"
7298,EEMSMOND,V, 0 t/m  4 jaar,"125,82575107296138","419,4"
7299,EERSEL,V, 0 t/m  4 jaar,"55,56160714285714","336,0"
7300,EIJSDEN-MARGRATEN,V, 0 t/m  4 jaar,"54,87016786927521","403,29"
7301,EINDHOVEN,V, 0 t/m  4 jaar,"95,08037951703243","5040,09"
7302,ELBURG,V, 0 t/m  4 jaar,"78,63593261209593","613,76"
7303,EMMEN,V, 0 t/m  4 jaar,"83,92865687271984","2349,07"
7304,ENKHUIZEN,V, 0 t/m  4 jaar,"48,31039610652967","443,82"
7305,ENSCHEDE,V, 0 t/m  4 jaar,"91,93507421437913","3708,85"
7306,EPE,V, 0 t/m  4 jaar,"42,88098075160403","654,6"
7307,ERMELO,V, 0 t/m  4 jaar,"56,40991387209089","545,7"
7308,ETTEN-LEUR,V, 0 t/m  4 jaar,"99,8780062351544","1077,76"
7309,FERWERDERADIEL,V, 0 t/m  4 jaar,"21,005910602142595","243,63"
7310,GEERTRUIDENBERG,V, 0 t/m  4 jaar,"76,84805125057541","521,36"
7311,GELDERMALSEN,V, 0 t/m  4 jaar,"86,95982094786875","650,09"
7312,GELDROP-MIERLO,V, 0 t/m  4 jaar,"82,11610924990063","880,55"
7313,GEMERT-BAKEL,V, 0 t/m  4 jaar,"79,2404515748875","746,72"
7314,GENNEP,V, 0 t/m  4 jaar,"81,20482906879195","381,44"
7315,GIESSENLANDEN,V, 0 t/m  4 jaar,"149,702577848751","350,68"
7316,GILZE EN RIJEN,V, 0 t/m  4 jaar,"98,26910386464951","569,78"
7317,GOEREE-OVERFLAKKEE,V, 0 t/m  4 jaar,"84,82235192464081","1180,48"
7318,GOES,V, 0 t/m  4 jaar,"104,43738501509726","712,05"
7319,GOIRLE,V, 0 t/m  4 jaar,"85,25542577171707","536,79"
7320,GOOISE MEREN,V, 0 t/m  4 jaar,"74,56119817896136","1489,26"
7321,GORINCHEM,V, 0 t/m  4 jaar,"76,46849479192136","817,96"
7322,GOUDA,V, 0 t/m  4 jaar,"162,80964008700292","1949,36"
7323,GRAVE,V, 0 t/m  4 jaar,"87,86537718959525","284,87"
7324,GRONINGEN,V, 0 t/m  4 jaar,"71,56996014896458","3984,84"
7325,GROOTEGAST,V, 0 t/m  4 jaar,"120,52335022083659","307,92"
7326,GULPEN-WITTEM,V, 0 t/m  4 jaar,"130,70727054961628","225,43"
7327,HAAKSBERGEN,V, 0 t/m  4 jaar,"104,10224181763232","562,49"
7328,HAAREN,V, 0 t/m  4 jaar,"97,55536725339907","259,63"
7329,HAARLEM,V, 0 t/m  4 jaar,"72,81594502017897","4128,06"
7330,HAARLEMMERLIEDE CA,V, 0 t/m  4 jaar,"85,4639295051806","103,27"
7331,HAARLEMMERMEER,V, 0 t/m  4 jaar,"65,68457428127039","3986,2"
7332,HALDERBERGE,V, 0 t/m  4 jaar,"102,94787533597851","625,04"
7333,HARDENBERG,V, 0 t/m  4 jaar,"80,91278424662113","1496,06"
7334,HARDERWIJK,V, 0 t/m  4 jaar,"105,69729832874839","1257,74"
7335,HARDINXVELD-GIESSENDAM,V, 0 t/m  4 jaar,"66,44664182095056","499,08"
7336,HAREN,V, 0 t/m  4 jaar,"62,06016822484687","341,21"
7337,HARLINGEN,V, 0 t/m  4 jaar,"72,7253196133458","320,7"
7338,HATTEM,V, 0 t/m  4 jaar,"31,786152068083915","285,53"
7339,HEEMSKERK,V, 0 t/m  4 jaar,"60,334528767090966","847,67"
7340,HEEMSTEDE,V, 0 t/m  4 jaar,"62,49998369051114","613,14"
7341,HEERDE,V, 0 t/m  4 jaar,"47,89303459045095","422,66"
7342,HEERENVEEN,V, 0 t/m  4 jaar,"83,06847305014797","1199,45"
7343,HEERHUGOWAARD,V, 0 t/m  4 jaar,"55,90407257158714","1513,54"
7344,HEERLEN,V, 0 t/m  4 jaar,"92,70511132911943","1610,54"
7345,HEEZE-LEENDE,V, 0 t/m  4 jaar,"43,762444397373436","283,26"
7346,HEILOO,V, 0 t/m  4 jaar,"93,16652012174501","443,55"
7347,HELLENDOORN,V, 0 t/m  4 jaar,"59,89370872047465","893,3"
7348,HELLEVOETSLUIS,V, 0 t/m  4 jaar,"87,01452189210748","915,17"
7349,HELMOND,V, 0 t/m  4 jaar,"60,12960709970418","2400,1"
7350,HENDRIK-IDO-AMBACHT,V, 0 t/m  4 jaar,"102,13294456672189","881,42"
7351,HENGELO,V, 0 t/m  4 jaar,"69,85242149592604","1966,14"
7352,HEUMEN,V, 0 t/m  4 jaar,"75,22953534099142","289,89"
7353,HEUSDEN,V, 0 t/m  4 jaar,"49,663706459452165","999,93"
7354,HILLEGOM,V, 0 t/m  4 jaar,"77,95302351849612","495,78"
7355,HILVARENBEEK,V, 0 t/m  4 jaar,"129,93944499189422","314,59"
7356,HILVERSUM,V, 0 t/m  4 jaar,"72,48412043477236","2120,65"
7357,HOF VAN TWENTE,V, 0 t/m  4 jaar,"70,99462660093383","766,74"
7358,HOLLANDS KROON,V, 0 t/m  4 jaar,"42,0899713891538","1080,01"
7359,HOOGEVEEN,V, 0 t/m  4 jaar,"107,10223183587361","1497,87"
7360,HOORN,V, 0 t/m  4 jaar,"89,6326540387778","1878,91"
7361,HORST AAN DE MAAS,V, 0 t/m  4 jaar,"78,67511490622346","918,14"
7362,HOUTEN,V, 0 t/m  4 jaar,"72,9066270202595","1405,76"
7363,HUIZEN,V, 0 t/m  4 jaar,"56,076713088830935","901,15"
7364,HULST,V, 0 t/m  4 jaar,"56,97451749095295","464,24"
7365,IJSSELSTEIN,V, 0 t/m  4 jaar,"92,49316762441158","962,33"
7366,KAAG EN BRAASSEM,V, 0 t/m  4 jaar,"44,63585472891254","578,78"
7367,KAMPEN,V, 0 t/m  4 jaar,"52,24167331570514","1516,51"
7368,KAPELLE,V, 0 t/m  4 jaar,"109,6457475553268","310,88"
7369,KATWIJK,V, 0 t/m  4 jaar,"91,55962152368353","1738,55"
7370,KERKRADE,V, 0 t/m  4 jaar,"67,82782952957616","858,8"
7371,KOGGENLAND,V, 0 t/m  4 jaar,"52,83776681325754","559,38"
7372,KOLLUMERLAND CA,V, 0 t/m  4 jaar,"29,93971676044762","316,34"
7373,KORENDIJK,V, 0 t/m  4 jaar,"57,76417579899959","261,89"
7374,KRIMPEN AAN DEN IJSSEL,V, 0 t/m  4 jaar,"107,05627518086902","692,49"
7375,KRIMPENERWAARD,V, 0 t/m  4 jaar,"88,40515924826904","1263,75"
7376,LAARBEEK,V, 0 t/m  4 jaar,"123,22141746540967","508,09"
7377,LANDERD,V, 0 t/m  4 jaar,"92,67646419139349","321,85"
7378,LANDGRAAF,V, 0 t/m  4 jaar,"67,04902929551267","688,16"
7379,LANDSMEER,V, 0 t/m  4 jaar,"49,36460504980311","215,85"
7380,LANGEDIJK,V, 0 t/m  4 jaar,"62,31852737416467","652,44"
7381,LANSINGERLAND,V, 0 t/m  4 jaar,"69,92183369511487","1861,16"
7382,LAREN,V, 0 t/m  4 jaar,"62,33860617818236","201,03"
7383,LEEK,V, 0 t/m  4 jaar,"73,93064024390243","472,32"
7384,LEERDAM,V, 0 t/m  4 jaar,"59,24994757011306","524,51"
7385,LEEUWARDEN,V, 0 t/m  4 jaar,"81,67849570281578","2829,76"
7386,LEIDEN,V, 0 t/m  4 jaar,"86,2171725727923","2715,26"
7387,LEIDERDORP,V, 0 t/m  4 jaar,"81,6493265134944","608,03"
7388,LEIDSCHENDAM-VOORBURG,V, 0 t/m  4 jaar,"77,39027271888976","1735,12"
7389,LELYSTAD,V, 0 t/m  4 jaar,"121,40289282703516","2182,64"
7390,LEUDAL,V, 0 t/m  4 jaar,"103,37167224733103","665,99"
7391,LEUSDEN,V, 0 t/m  4 jaar,"81,18648866108413","671,14"
7392,LINGEWAAL,V, 0 t/m  4 jaar,"74,65288550751532","269,45"
7393,LINGEWAARD,V, 0 t/m  4 jaar,"93,39172479528617","1154,05"
7394,LISSE,V, 0 t/m  4 jaar,"101,62401476412012","520,18"
7395,LOCHEM,V, 0 t/m  4 jaar,"101,69388682429691","616,21"
7396,LOON OP ZAND,V, 0 t/m  4 jaar,"71,08261634921578","505,59"
7397,LOPIK,V, 0 t/m  4 jaar,"80,17036730837368","338,68"
7398,LOPPERSUM,V, 0 t/m  4 jaar,"89,44138817480719","233,4"
7399,LOSSER,V, 0 t/m  4 jaar,"99,39598032496069","496,06"
7400,MAASDRIEL,V, 0 t/m  4 jaar,"50,83259821711053","537,33"
7401,MAASGOUW,V, 0 t/m  4 jaar,"126,29866085331673","385,32"
7402,MAASSLUIS,V, 0 t/m  4 jaar,"88,78792110548086","751,89"
7403,MAASTRICHT,V, 0 t/m  4 jaar,"104,59567140313065","1869,89"
7404,MARUM,V, 0 t/m  4 jaar,"49,92403051493961","220,22"
7405,MEDEMBLIK,V, 0 t/m  4 jaar,"43,34847076234205","1054,12"
7406,MEERSSEN,V, 0 t/m  4 jaar,"97,82561019732265","359,31"
7407,MEIERIJSTAD,V, 0 t/m  4 jaar,"107,47044562965574","1814,96"
7408,MEPPEL,V, 0 t/m  4 jaar,"84,33463338533541","884,58"
7409,MIDDELBURG,V, 0 t/m  4 jaar,"102,41077505939768","1090,11"
7410,MIDDEN-DELFLAND,V, 0 t/m  4 jaar,"50,42433823359719","433,31"
7411,MIDDEN-DRENTHE,V, 0 t/m  4 jaar,"86,03083585835398","653,46"
7412,MIDDEN-GRONINGEN,V, 0 t/m  4 jaar,"96,49956098113636","1412,24"
7413,MILL EN SINT HUBERT,V, 0 t/m  4 jaar,"147,79623838067937","230,22"
7414,MOERDIJK,V, 0 t/m  4 jaar,"93,85628360740536","831,29"
7415,MOLENWAARD,V, 0 t/m  4 jaar,"67,2683510538846","802,27"
7416,MONTFERLAND,V, 0 t/m  4 jaar,"113,63646193771626","647,36"
7417,MONTFOORT,V, 0 t/m  4 jaar,"47,13909616835751","357,81"
7418,MOOK EN MIDDELAAR,V, 0 t/m  4 jaar,"52,84317580340265","132,25"
7419,NEDER-BETUWE,V, 0 t/m  4 jaar,"99,18031867907862","588,68"
7420,NEDERWEERT,V, 0 t/m  4 jaar,"105,03150176233635","317,76"
7421,NEERIJNEN,V, 0 t/m  4 jaar,"96,87756957750138","307,93"
7422,NIEUWEGEIN,V, 0 t/m  4 jaar,"73,36171318855749","1442,69"
7423,NIEUWKOOP,V, 0 t/m  4 jaar,"53,346280163174995","578,52"
7424,NIJKERK,V, 0 t/m  4 jaar,"154,80371328025092","1071,29"
7425,NIJMEGEN,V, 0 t/m  4 jaar,"75,9611098711465","3673,94"
7426,NISSEWAARD,V, 0 t/m  4 jaar,"102,64903105890633","1818,48"
7427,NOORD-BEVELAND,V, 0 t/m  4 jaar,"49,998594095199834","149,37"
7428,NOORDENVELD,V, 0 t/m  4 jaar,"94,61915336810756","580,89"
7429,NOORDOOSTPOLDER,V, 0 t/m  4 jaar,"53,990032005081716","1227,93"
7430,NOORDWIJK,V, 0 t/m  4 jaar,"51,53058956601115","503,93"
7431,NOORDWIJKERHOUT,V, 0 t/m  4 jaar,"39,28307510891283","305,29"
7432,NUENEN CA,V, 0 t/m  4 jaar,"90,13050728665685","413,77"
7433,NUNSPEET,V, 0 t/m  4 jaar,"85,69669034526015","685,57"
7434,NUTH,V, 0 t/m  4 jaar,"106,3213253436729","283,7"
7435,OEGSTGEEST,V, 0 t/m  4 jaar,"102,41734941587013","527,28"
7436,OIRSCHOT,V, 0 t/m  4 jaar,"99,93929721327856","360,28"
7437,OISTERWIJK,V, 0 t/m  4 jaar,"110,69992563437505","551,33"
7438,OLDAMBT,V, 0 t/m  4 jaar,"87,31927279357184","767,87"
7439,OLDEBROEK,V, 0 t/m  4 jaar,"34,5557198363305","581,66"
7440,OLDENZAAL,V, 0 t/m  4 jaar,"71,4378802058961","769,32"
7441,OLST-WIJHE,V, 0 t/m  4 jaar,"68,18662153782554","387,04"
7442,OMMEN,V, 0 t/m  4 jaar,"25,34814278604714","442,06"
7443,ONDERBANKEN,V, 0 t/m  4 jaar,"82,32969863484159","116,47"
7444,OOST GELRE,V, 0 t/m  4 jaar,"60,6027153659404","646,69"
7445,OOSTERHOUT,V, 0 t/m  4 jaar,"86,67307692307693","1138,8"
7446,OOSTSTELLINGWERF,V, 0 t/m  4 jaar,"47,27584564950644","546,03"
7447,OOSTZAAN,V, 0 t/m  4 jaar,"41,671353826030085","183,48"
7448,OPMEER,V, 0 t/m  4 jaar,"61,285367020004784","250,94"
7449,OPSTERLAND,V, 0 t/m  4 jaar,"53,74953841103985","731,17"
7450,OSS,V, 0 t/m  4 jaar,"116,10040192845473","1995,38"
7451,OUD-BEIJERLAND,V, 0 t/m  4 jaar,"144,6338364057305","574,47"
7452,OUDE IJSSELSTREEK,V, 0 t/m  4 jaar,"102,72168541105654","820,69"
7453,OUDER-AMSTEL,V, 0 t/m  4 jaar,"58,89535657264502","300,64"
7454,OUDEWATER,V, 0 t/m  4 jaar,"48,211902910236994","244,31"
7455,OVERBETUWE,V, 0 t/m  4 jaar,"88,5862776603734","1145,14"
7456,PAPENDRECHT,V, 0 t/m  4 jaar,"99,30899989292216","747,12"
7457,PEEL EN MAAS,V, 0 t/m  4 jaar,"56,35471592919405","932,69"
7458,PEKELA,V, 0 t/m  4 jaar,"142,91956333254512","253,74"
7459,PIJNACKER-NOOTDORP,V, 0 t/m  4 jaar,"101,48868802198965","1513,44"
7460,PURMEREND,V, 0 t/m  4 jaar,"79,95255003984437","1706,64"
7461,PUTTEN,V, 0 t/m  4 jaar,"81,98715721968001","598,78"
7462,RAALTE,V, 0 t/m  4 jaar,"62,11826882048156","820,25"
7463,REIMERSWAAL,V, 0 t/m  4 jaar,"64,855224124323","734,86"
7464,RENKUM,V, 0 t/m  4 jaar,"111,5557910602421","636,93"
7465,RENSWOUDE,V, 0 t/m  4 jaar,"39,85153633318771","137,34"
7466,REUSEL-DE MIERDEN,V, 0 t/m  4 jaar,"60,832321848081435","306,48"
